entidad,recaudo,participacion,acumulado
MUNICIPIO DE GAMBITA,1233275.0,3.316171097791926e-07,0.9999771307402753
MUNICIPIO DE VIANI,1198399.0,3.2223925137724723e-07,0.9999774529795267
MUNICIPIO DE SAN JOSE DE MIRANDA,1194445.0,3.211760545622085e-07,0.9999777741555812
MUNICIPIO DE MURILLO,1188334.0,3.195328588776607e-07,0.99997809368844
MUNICIPIO DE FIRAVITOBA,1185469.0,3.187624848576592e-07,0.9999784124509249
MUNICIPIO DE TIPACOQUE,1159695.0,3.118320764836559e-07,0.9999787242830014
MUNICIPIO DE NOCAIMA,1151630.0,3.0966346689506523e-07,0.9999790339464683
MUNICIPIO DE EL PENON,1147415.0,3.085300894101415e-07,0.9999793424765576
MUNICIPIO DE TASCO,1145260.0,3.0795062832354345e-07,0.999979650427186
MUNICIPIO DE PANDI,1143628.0,3.0751179746817087e-07,0.9999799579389834
MUNICIPIO DE ULLOA,1129391.0,3.0368358981624703e-07,0.9999802616225733
MUNICIPIO DE LABRANZAGRANDE,1127519.0,3.031802250115549e-07,0.9999805648027983
MUNICIPIO DE CHISCAS,1125613.0,3.026677178973759e-07,0.9999808674705162
MUNICIPIO DE CACOTA,1112594.0,2.9916702003824855e-07,0.9999811666375362
MUNICIPIO DE SURATA,1111409.0,2.988483836634835e-07,0.9999814654859199
MUNICIPIO DE CONFINES,1101630.0,2.962188941201694e-07,0.999981761704814
MUNICIPIO DE CUCUNUBA,1094747.0,2.9436811423197723e-07,0.9999820560729282
MUNICIPIO DE CUCAITA,1091819.0,2.9358080005027935e-07,0.9999823496537282
MUNICIPIO DE GACHALA,1081681.0,2.908547784744415e-07,0.9999826405085067
MUNICIPIO DE MONGUA,1053731.0,2.833392622932747e-07,0.999982923847769
MUNICIPIO DE GALAN,1051200.0,2.826586980194095e-07,0.999983206506467
MUNICIPIO DE PINCHOTE,1040813.0,2.798657224711526e-07,0.9999834863721895
MUNICIPIO DE SUPATA,1023032.0,2.7508456350094416e-07,0.9999837614567529
MUNICIPIO DE COVARACHIA,1019891.0,2.7423997543922524e-07,0.9999840356967283
MUNICIPIO DE TOPAIPI,1018846.0,2.739589838682299e-07,0.9999843096557122
MUNICIPIO DE SAN MATEO,1014661.0,2.728336731269711e-07,0.9999845824893853
MUNICIPIO DE FLORESTA,1011524.0,2.7199016063107416e-07,0.9999848544795459
MUNICIPIO DE SAN BENITO,1004201.0,2.700210685024629e-07,0.9999851245006144
MUNICIPIO DE MONGUI,996880.0,2.680525141567627e-07,0.9999853925531286
MUNICIPIO DE QUEBRADANEGRA,978051.0,2.629895569411924e-07,0.9999856555426855
MUNICIPIO DE TIBACUY,965497.0,2.5961389360887155e-07,0.9999859151565791
MUNICIPIO DE CONTRATACION,963405.0,2.5905137268396993e-07,0.9999861742079518
MUNICIPIO DE SUTATENZA,952947.0,2.562393058423727e-07,0.9999864304472577
MUNICIPIO DE JESUS MARIA,951899.0,2.5595750759701093e-07,0.9999866864047653
MUNICIPIO DE ENCINO,950852.0,2.556759782431046e-07,0.9999869420807436
MUNICIPIO DE TENZA,940392.0,2.528633736185964e-07,0.9999871949441171
MUNICIPIO DE PAYA,929932.0,2.5005076899408816e-07,0.9999874449948861
MUNICIPIO DE OLAYA,922609.0,2.4808167686547696e-07,0.999987693076563
MUNICIPIO DE FUQUENE,921565.0,2.4780095418593713e-07,0.9999879408775172
MUNICIPIO DE SANTA SOFIA,898549.0,2.4161214844619707e-07,0.9999881824896656
MUNICIPIO DE GUAYATA,898549.0,2.4161214844619707e-07,0.999988424101814
MUNICIPIO DE PIEDRAS,894366.0,2.4048737548784927e-07,0.9999886645891894
MUNICIPIO DE CAMPOHERMOSO,880767.0,2.3683072058453312e-07,0.99998890141991
MUNICIPIO DE BOJACA,880767.0,2.3683072058453312e-07,0.9999891382506306
MUNICIPIO DE GACHANTIVA,879720.0,2.365491912306268e-07,0.9999893747998219
MUNICIPIO DE NILO,878677.0,2.3626873744254248e-07,0.9999896110685593
MUNICIPIO DE SAN JOSE DE LA MONTANA,874490.0,2.351428889183727e-07,0.9999898462114483
MUNICIPIO DE CERINZA,865079.0,2.3261235143068184e-07,0.9999900788237996
MUNICIPIO DE ALTAMIRA,859848.0,2.3120578022697223e-07,0.9999903100295798
MUNICIPIO DE CHINAVITA,848340.0,2.281113773571022e-07,0.9999905381409572
MUNICIPIO DE SORA,834741.0,2.2445472245378605e-07,0.9999907625956796
MUNICIPIO DE CHAGUANI,829511.0,2.2304842014153194e-07,0.9999909856440998
MUNICIPIO DE TINJACA,828467.0,2.227676974619921e-07,0.9999912084117973
MUNICIPIO DE VIRACACHA,815912.0,2.193917652382158e-07,0.9999914278035625
MUNICIPIO DE TOPAGA,810682.0,2.1798546292596169e-07,0.9999916457890254
MUNICIPIO DE CHIVATA,802315.0,2.1573564811781062e-07,0.9999918615246736
MUNICIPIO DE GAMA,799177.0,2.1489186673045816e-07,0.9999920764165403
MUNICIPIO DE GUAYABAL DE SIQUIMA,792900.0,2.1320403506429774e-07,0.9999922896205754
MUNICIPIO DE CHARTA,776164.0,2.0870386766508461e-07,0.999992498324443
MUNICIPIO DE CAROLINA,756288.0,2.0335938109560802e-07,0.9999927016838241
MUNICIPIO DE ABRIAQUI,735369.0,1.9773444073804712e-07,0.9999928994182649
MUNICIPIO DE SUSACON,731184.0,1.9660912999678835e-07,0.9999930960273948
MUNICIPIO DE NIMAIMA,718630.0,1.932334666644675e-07,0.9999932892608615
MUNICIPIO DE SAN MIGUEL DE SEMA,714446.0,1.921084248146642e-07,0.9999934813692863
MUNICIPIO DE MACARAVITA,711308.0,1.9126464342731175e-07,0.9999936726339298
MUNICIPIO DE PISBA,706079.0,1.8985861000651315e-07,0.9999938624925399
MUNICIPIO DE LA CAPILLA,703988.0,1.89296357973067e-07,0.9999940517888978
MUNICIPIO DE ZIPACON,698757.0,1.8788978676935742e-07,0.9999942396786845
MUNICIPIO DE AGUADA,692480.0,1.86201955103197e-07,0.9999944258806396
MUNICIPIO DE CHAMEZA,690389.0,1.8563970306975086e-07,0.9999946115203426
MUNICIPIO DE EL GUACAMAYO,687249.0,1.847953838994874e-07,0.9999947963157265
MUNICIPIO DE CHIVOR,678881.0,1.8254530019988082e-07,0.9999949788610267
MUNICIPIO DE TIBIRITA,673652.0,1.8113926677908222e-07,0.9999951600002935
MUNICIPIO DE SUTATAUSA,669469.0,1.8001449382073446e-07,0.9999953400147874
MUNICIPIO DE SATIVANORTE,664238.0,1.7860792261702484e-07,0.99999551862271
MUNICIPIO DE JERUSALEN,654822.0,1.7607604067205646e-07,0.9999956946987506
MUNICIPIO DE SOMONDOCO,634949.0,1.7073236077694638e-07,0.9999958654311114
MUNICIPIO DE SACAMA,629058.0,1.6914832121260816e-07,0.9999960345794326
MUNICIPIO DE TUTASA,626580.0,1.684820081858843e-07,0.9999962030614409
MUNICIPIO DE OICATA,623441.0,1.6763795790707635e-07,0.9999963706993988
MUNICIPIO DE SAN JUANITO,604614.0,1.625755384744171e-07,0.9999965332749373
MUNICIPIO DE MARULANDA,600428.0,1.6144995884170282e-07,0.9999966947248962
MUNICIPIO DE CEPITA,599384.0,1.61169236162163e-07,0.9999968558941323
MUNICIPIO DE PULI,599384.0,1.61169236162163e-07,0.9999970170633685
MUNICIPIO DE TUNUNGUA,587876.0,1.5807483329229296e-07,0.9999971751382019
MUNICIPIO DE PACHAVITA,577415.0,1.5526195977632927e-07,0.9999973304001616
MUNICIPIO DE PAJARITO,568001.0,1.527306156142719e-07,0.9999974831307772
MUNICIPIO DE CUITIVA,544989.0,1.4654288544035384e-07,0.9999976296736627
MUNICIPIO DE JORDAN,544989.0,1.4654288544035384e-07,0.9999977762165482
MUNICIPIO DE VILLAGOMEZ,536620.0,1.4429253284929178e-07,0.999997920509081
MUNICIPIO DE BITUIMA,533483.0,1.4344902035339482e-07,0.9999980639581013
MUNICIPIO DE GUATAQUI,519883.0,1.3979209655862314e-07,0.9999982037501979
MUNICIPIO DE EL CALVARIO,505238.0,1.3585418119285618e-07,0.9999983396043791
MUNICIPIO DE BERBEO,503146.0,1.3529166026795453e-07,0.9999984748960394
MUNICIPIO DE ALMEIDA,496869.0,1.336038286017941e-07,0.999998608499868
MUNICIPIO DE CORRALES,489548.0,1.3163527425609386e-07,0.9999987401351422
MUNICIPIO DE IZA,483272.0,1.2994771148138894e-07,0.9999988700828537
MUNICIPIO DE GUACAMAYAS,483272.0,1.2994771148138894e-07,0.9999990000305652
MUNICIPIO DE PALMAR,467580.0,1.2572826676171564e-07,0.999999125758832
MUNICIPIO DE RECETOR,459212.0,1.2347818306210908e-07,0.999999249237015
MUNICIPIO DE BELTRAN,451891.0,1.2150962871640883e-07,0.9999993707466437
MUNICIPIO DE VETAS,441429.0,1.1869648630898963e-07,0.99999948944313
MUNICIPIO DE BETEITIVA,438293.0,1.1785324270454817e-07,0.9999996072963727
MUNICIPIO DE CALIFORNIA,428878.0,1.1532162965103529e-07,0.9999997226180024
MUNICIPIO DE LA SALINA,381807.0,1.0266463994929288e-07,0.9999998252826423
MUNICIPIO DE SATIVASUR,287663.0,7.735012276289707e-08,0.9999999026327651
MUNICIPIO DE BUSBANZA,270925.0,7.284941758077294e-08,0.9999999754821827
MUNICIPIO DE BUENAVENTURA ,91181.09,2.4517816003986487e-08,0.9999999999999987
